,address,train_위도,train_경도
669,회현동2가 87,37.5594028,126.9832164
670,충무로4가 120-3,37.5624139,126.9959435
671,충무로4가 120-3,37.5624139,126.9959435
672,충무로4가 306,37.5625537,126.9977646
673,충무로4가 306,37.5625537,126.9977646
674,묵정동 11-67,37.5606950,127.0000339
675,묵정동 11-67,37.5606950,127.0000339
676,신당동 850,37.5592169,127.0195121
677,신당동 844,37.5490174,127.0092737
678,신당동 843,37.5581688,127.0179125
679,신당동 850,37.5592169,127.0195121
680,신당동 844,37.5490174,127.0092737
681,신당동 844,37.5490174,127.0092737
682,신당동 160-5,37.5649829,127.0233442
683,신당동 160-5,37.5649829,127.0233442
684,신당동 851,37.5616384,127.0227191
685,신당동 843,37.5581688,127.0179125
686,신당동 844,37.5490174,127.0092737
687,신당동 844,37.5490174,127.0092737
688,신당동 844,37.5490174,127.0092737
689,신당동 852,37.5604603,127.0167373
690,신당동 432-2000,37.5505673,127.0057465
691,신당동 845,37.5634734,127.0259478
692,신당동 844,37.5490174,127.0092737
693,신당동 840,37.5599908,127.0217627
694,신당동 846,37.5624150,127.0172969
695,신당동 844,37.5490174,127.0092737
696,신당동 842,37.5547727,127.0147033
697,신당동 844,37.5490174,127.0092737
698,신당동 844,37.5490174,127.0092737
699,신당동 842,37.5547727,127.0147033
700,신당동 843,37.5581688,127.0179125
701,신당동 852,37.5604603,127.0167373
702,흥인동 13-1,37.5668681,127.0171302
703,황학동 1544,37.5692801,127.0215425
704,황학동 2523,37.5661872,127.0219150
705,황학동 2545,37.5709976,127.0214096
706,황학동 787,37.5671300,127.0232809
707,황학동 2523,37.5661872,127.0219150
708,황학동 2545,37.5709976,127.0214096
709,황학동 2545,37.5709976,127.0214096
710,황학동 819,37.5666030,127.0232618
711,황학동 787,37.5671300,127.0232809
712,황학동 2545,37.5709976,127.0214096
713,중림동 355,37.5606415,126.9683425
714,중림동 200,37.5581126,126.9653021
715,중림동 355,37.5606415,126.9683425
716,만리동1가 231,37.5558961,126.9669575
717,남대문로5가 827,37.5538369,126.9757842
718,회현동1가 206,37.5591335,126.9806323
719,회현동2가 87,37.5594028,126.9832164
720,충무로4가 306,37.5625537,126.9977646
721,인현동2가 192-30,37.5637694,126.9958079
722,신당동 840,37.5599908,127.0217627
723,신당동 844,37.5490174,127.0092737
724,신당동 842,37.5547727,127.0147033
725,신당동 843,37.5581688,127.0179125
726,신당동 842,37.5547727,127.0147033
727,신당동 850,37.5592169,127.0195121
728,신당동 844,37.5490174,127.0092737
729,신당동 852,37.5604603,127.0167373
730,신당동 842,37.5547727,127.0147033
731,신당동 842,37.5547727,127.0147033
732,신당동 843,37.5581688,127.0179125
733,신당동 432-1957,37.5510361,127.0051921
734,신당동 840,37.5599908,127.0217627
735,신당동 852,37.5604603,127.0167373
736,신당동 844,37.5490174,127.0092737
737,신당동 844,37.5490174,127.0092737
738,신당동 844,37.5490174,127.0092737
739,신당동 840,37.5599908,127.0217627
740,신당동 851,37.5616384,127.0227191
741,신당동 844,37.5490174,127.0092737
742,신당동 844,37.5490174,127.0092737
743,신당동 844,37.5490174,127.0092737
744,신당동 844,37.5490174,127.0092737
745,신당동 843,37.5581688,127.0179125
746,신당동 842,37.5547727,127.0147033
747,신당동 852,37.5604603,127.0167373
748,신당동 852,37.5604603,127.0167373
749,신당동 846,37.5624150,127.0172969
750,신당동 432-1132,37.5531001,127.0073470
751,신당동 843,37.5581688,127.0179125
752,흥인동 3-4,37.5674329,127.0165440
753,황학동 2523,37.5661872,127.0219150
754,황학동 2545,37.5709976,127.0214096
755,황학동 2523,37.5661872,127.0219150
756,황학동 819,37.5666030,127.0232618
757,황학동 2545,37.5709976,127.0214096
758,황학동 2545,37.5709976,127.0214096
759,중림동 200,37.5581126,126.9653021
760,중림동 200,37.5581126,126.9653021
761,만리동1가 62-7,37.5550216,126.9672292
762,남대문로5가 827,37.5538369,126.9757842
763,회현동1가 208,37.5582628,126.9819192
764,회현동1가 206,37.5591335,126.9806323
765,회현동1가 206,37.5591335,126.9806323
766,회현동1가 146-1,37.5562416,126.9825255
767,회현동1가 206,37.5591335,126.9806323
768,회현동1가 208,37.5582628,126.9819192
769,회현동1가 208,37.5582628,126.9819192
770,충무로4가 306,37.5625537,126.9977646
771,충무로4가 306,37.5625537,126.9977646
772,충무로4가 306,37.5625537,126.9977646
773,충무로4가 306,37.5625537,126.9977646
774,충무로5가 36-2,37.5634125,126.9999403
775,충무로5가 36-2,37.5634125,126.9999403
776,충무로5가 36-2,37.5634125,126.9999403
777,인현동2가 192-30,37.5637694,126.9958079
778,인현동2가 192-30,37.5637694,126.9958079
779,산림동 207-2,37.5675313,126.9954220
780,신당동 844,37.5490174,127.0092737
781,신당동 842,37.5547727,127.0147033
782,신당동 844,37.5490174,127.0092737
783,신당동 844,37.5490174,127.0092737
784,신당동 842,37.5547727,127.0147033
785,신당동 842,37.5547727,127.0147033
786,신당동 851,37.5616384,127.0227191
787,신당동 840,37.5599908,127.0217627
788,신당동 845,37.5634734,127.0259478
789,신당동 852,37.5604603,127.0167373
790,신당동 850,37.5592169,127.0195121
791,신당동 845,37.5634734,127.0259478
792,신당동 844,37.5490174,127.0092737
793,신당동 844,37.5490174,127.0092737
794,신당동 842,37.5547727,127.0147033
795,신당동 160-5,37.5649829,127.0233442
796,신당동 851,37.5616384,127.0227191
797,신당동 844,37.5490174,127.0092737
798,신당동 845,37.5634734,127.0259478
799,신당동 842,37.5547727,127.0147033
800,신당동 842,37.5547727,127.0147033
801,신당동 844,37.5490174,127.0092737
802,신당동 842,37.5547727,127.0147033
803,신당동 432-1132,37.5531001,127.0073470
804,신당동 432-1132,37.5531001,127.0073470
805,신당동 844,37.5490174,127.0092737
806,신당동 844,37.5490174,127.0092737
807,신당동 844,37.5490174,127.0092737
808,신당동 852,37.5604603,127.0167373
809,신당동 844,37.5490174,127.0092737
810,신당동 844,37.5490174,127.0092737
811,신당동 844,37.5490174,127.0092737
812,신당동 840,37.5599908,127.0217627
813,신당동 843,37.5581688,127.0179125
814,신당동 844,37.5490174,127.0092737
815,신당동 842,37.5547727,127.0147033
816,신당동 852,37.5604603,127.0167373
817,신당동 844,37.5490174,127.0092737
818,신당동 844,37.5490174,127.0092737
819,신당동 844,37.5490174,127.0092737
820,신당동 851,37.5616384,127.0227191
821,신당동 843,37.5581688,127.0179125
822,신당동 413-4,37.5584865,127.0106005
823,신당동 844,37.5490174,127.0092737
824,신당동 851,37.5616384,127.0227191
825,신당동 844,37.5490174,127.0092737
826,신당동 844,37.5490174,127.0092737
827,신당동 844,37.5490174,127.0092737
828,신당동 852,37.5604603,127.0167373
829,신당동 852,37.5604603,127.0167373
830,신당동 843,37.5581688,127.0179125
831,신당동 852,37.5604603,127.0167373
832,신당동 852,37.5604603,127.0167373
833,신당동 843,37.5581688,127.0179125
834,신당동 852,37.5604603,127.0167373
835,흥인동 119,37.5658555,127.0154798
836,흥인동 119,37.5658555,127.0154798
837,흥인동 119,37.5658555,127.0154798
838,황학동 2523,37.5661872,127.0219150
839,황학동 882,37.5667599,127.0224899
840,황학동 2545,37.5709976,127.0214096
841,황학동 2545,37.5709976,127.0214096
842,황학동 2545,37.5709976,127.0214096
843,황학동 882,37.5667599,127.0224899
844,황학동 882,37.5667599,127.0224899
845,황학동 2545,37.5709976,127.0214096
846,황학동 2523,37.5661872,127.0219150
847,황학동 787,37.5671300,127.0232809
848,순화동 217,37.5635837,126.9703484
849,중림동 200,37.5581126,126.9653021
850,중림동 200,37.5581126,126.9653021
851,중림동 200,37.5581126,126.9653021
852,만리동1가 62-7,37.5550216,126.9672292
853,남대문로5가 827,37.5538369,126.9757842
854,회현동1가 206,37.5591335,126.9806323
855,회현동1가 206,37.5591335,126.9806323
856,충무로4가 306,37.5625537,126.9977646
857,충무로5가 36-2,37.5634125,126.9999403
858,묵정동 11-2,37.5607911,127.0006728
859,산림동 207-1,37.5680551,126.9953665
860,신당동 843,37.5581688,127.0179125
861,신당동 843,37.5581688,127.0179125
862,신당동 850,37.5592169,127.0195121
863,신당동 842,37.5547727,127.0147033
864,신당동 844,37.5490174,127.0092737
865,신당동 852,37.5604603,127.0167373
866,신당동 851,37.5616384,127.0227191
867,신당동 852,37.5604603,127.0167373
868,신당동 851,37.5616384,127.0227191
869,신당동 844,37.5490174,127.0092737
870,신당동 843,37.5581688,127.0179125
871,신당동 844,37.5490174,127.0092737
872,신당동 843,37.5581688,127.0179125
873,신당동 851,37.5616384,127.0227191
874,신당동 842,37.5547727,127.0147033
875,신당동 846,37.5624150,127.0172969
876,신당동 842,37.5547727,127.0147033
877,신당동 844,37.5490174,127.0092737
878,신당동 852,37.5604603,127.0167373
879,신당동 850,37.5592169,127.0195121
880,신당동 844,37.5490174,127.0092737
881,신당동 851,37.5616384,127.0227191
882,신당동 843,37.5581688,127.0179125
883,신당동 844,37.5490174,127.0092737
884,신당동 844,37.5490174,127.0092737
885,신당동 840,37.5599908,127.0217627
886,신당동 844,37.5490174,127.0092737
887,신당동 372-13,37.5536111,127.0110568
888,신당동 844,37.5490174,127.0092737
889,신당동 844,37.5490174,127.0092737
890,신당동 851,37.5616384,127.0227191
891,신당동 366-126,37.5494576,127.0077853
892,신당동 851,37.5616384,127.0227191
893,신당동 849,37.5627583,127.0168847
894,신당동 844,37.5490174,127.0092737
895,신당동 849,37.5627583,127.0168847
896,신당동 850,37.5592169,127.0195121
897,신당동 842,37.5547727,127.0147033
898,신당동 842,37.5547727,127.0147033
899,신당동 840,37.5599908,127.0217627
900,신당동 842,37.5547727,127.0147033
901,신당동 850,37.5592169,127.0195121
902,신당동 850,37.5592169,127.0195121
903,신당동 844,37.5490174,127.0092737
904,신당동 844,37.5490174,127.0092737
905,신당동 844,37.5490174,127.0092737
906,신당동 842,37.5547727,127.0147033
907,신당동 333-9,37.5562815,127.0138717
908,신당동 851,37.5616384,127.0227191
909,신당동 852,37.5604603,127.0167373
910,신당동 844,37.5490174,127.0092737
911,신당동 840,37.5599908,127.0217627
912,신당동 851,37.5616384,127.0227191
913,신당동 844,37.5490174,127.0092737
914,신당동 842,37.5547727,127.0147033
915,신당동 843,37.5581688,127.0179125
916,신당동 845,37.5634734,127.0259478
917,황학동 2545,37.5709976,127.0214096
918,황학동 2545,37.5709976,127.0214096
919,황학동 2545,37.5709976,127.0214096
920,황학동 2545,37.5709976,127.0214096
921,황학동 819,37.5666030,127.0232618
922,황학동 2545,37.5709976,127.0214096
923,황학동 2545,37.5709976,127.0214096
924,황학동 882,37.5667599,127.0224899
925,황학동 2545,37.5709976,127.0214096
926,중림동 200,37.5581126,126.9653021
927,중림동 200,37.5581126,126.9653021
928,중림동 200,37.5581126,126.9653021
929,중림동 355,37.5606415,126.9683425
930,중림동 355,37.5606415,126.9683425
931,중림동 149,37.5595958,126.9672596
932,중림동 200,37.5581126,126.9653021
933,만리동1가 62-7,37.5550216,126.9672292
934,만리동1가 231,37.5558961,126.9669575
935,만리동1가 231,37.5558961,126.9669575
936,만리동1가 62-7,37.5550216,126.9672292
937,회현동1가 208,37.5582628,126.9819192
938,회현동1가 208,37.5582628,126.9819192
939,회현동1가 208,37.5582628,126.9819192
940,회현동2가 87,37.5594028,126.9832164
941,회현동2가 87,37.5594028,126.9832164
942,충무로4가 306,37.5625537,126.9977646
943,충무로4가 120-3,37.5624139,126.9959435
944,충무로4가 120-3,37.5624139,126.9959435
945,충무로4가 120-3,37.5624139,126.9959435
946,묵정동 11-67,37.5606950,127.0000339
947,산림동 207-1,37.5680551,126.9953665
948,신당동 844,37.5490174,127.0092737
949,신당동 851,37.5616384,127.0227191
950,신당동 844,37.5490174,127.0092737
951,신당동 844,37.5490174,127.0092737
952,신당동 840,37.5599908,127.0217627
953,신당동 849,37.5627583,127.0168847
954,신당동 845,37.5634734,127.0259478
955,신당동 850,37.5592169,127.0195121
956,신당동 852,37.5604603,127.0167373
957,신당동 844,37.5490174,127.0092737
958,신당동 844,37.5490174,127.0092737
959,신당동 844,37.5490174,127.0092737
960,신당동 840,37.5599908,127.0217627
961,신당동 844,37.5490174,127.0092737
962,신당동 845,37.5634734,127.0259478
963,신당동 840,37.5599908,127.0217627
964,신당동 844,37.5490174,127.0092737
965,신당동 851,37.5616384,127.0227191
966,신당동 850,37.5592169,127.0195121
967,신당동 844,37.5490174,127.0092737
968,신당동 844,37.5490174,127.0092737
969,신당동 843,37.5581688,127.0179125
970,신당동 844,37.5490174,127.0092737
971,신당동 844,37.5490174,127.0092737
972,신당동 844,37.5490174,127.0092737
973,신당동 844,37.5490174,127.0092737
974,신당동 851,37.5616384,127.0227191
975,신당동 844,37.5490174,127.0092737
976,신당동 851,37.5616384,127.0227191
977,신당동 843,37.5581688,127.0179125
978,신당동 851,37.5616384,127.0227191
979,신당동 840,37.5599908,127.0217627
980,신당동 844,37.5490174,127.0092737
981,신당동 851,37.5616384,127.0227191
982,신당동 851,37.5616384,127.0227191
983,신당동 842,37.5547727,127.0147033
984,신당동 842,37.5547727,127.0147033
985,신당동 842,37.5547727,127.0147033
986,신당동 851,37.5616384,127.0227191
987,신당동 844,37.5490174,127.0092737
988,신당동 852,37.5604603,127.0167373
989,신당동 842,37.5547727,127.0147033
990,신당동 842,37.5547727,127.0147033
991,신당동 840,37.5599908,127.0217627
992,신당동 851,37.5616384,127.0227191
993,신당동 842,37.5547727,127.0147033
994,신당동 840,37.5599908,127.0217627
995,신당동 844,37.5490174,127.0092737
996,신당동 844,37.5490174,127.0092737
997,신당동 851,37.5616384,127.0227191
998,신당동 844,37.5490174,127.0092737
999,신당동 844,37.5490174,127.0092737
1000,신당동 844,37.5490174,127.0092737
1001,신당동 844,37.5490174,127.0092737
1002,신당동 844,37.5490174,127.0092737
1003,신당동 844,37.5490174,127.0092737
1004,신당동 852,37.5604603,127.0167373
1005,신당동 840,37.5599908,127.0217627
1006,신당동 851,37.5616384,127.0227191
1007,신당동 844,37.5490174,127.0092737
1008,신당동 844,37.5490174,127.0092737
1009,신당동 844,37.5490174,127.0092737
1010,신당동 844,37.5490174,127.0092737
1011,신당동 851,37.5616384,127.0227191
1012,신당동 840,37.5599908,127.0217627
1013,신당동 840,37.5599908,127.0217627
1014,신당동 852,37.5604603,127.0167373
1015,신당동 844,37.5490174,127.0092737
1016,신당동 844,37.5490174,127.0092737
1017,신당동 844,37.5490174,127.0092737
1018,신당동 851,37.5616384,127.0227191
1019,신당동 852,37.5604603,127.0167373
1020,신당동 852,37.5604603,127.0167373
1021,신당동 840,37.5599908,127.0217627
1022,신당동 843,37.5581688,127.0179125
1023,신당동 843,37.5581688,127.0179125
1024,신당동 844,37.5490174,127.0092737
1025,신당동 844,37.5490174,127.0092737
1026,신당동 852,37.5604603,127.0167373
1027,신당동 843,37.5581688,127.0179125
1028,신당동 844,37.5490174,127.0092737
1029,신당동 843,37.5581688,127.0179125
1030,신당동 843,37.5581688,127.0179125
1031,신당동 843,37.5581688,127.0179125
1032,신당동 844,37.5490174,127.0092737
1033,신당동 842,37.5547727,127.0147033
1034,신당동 840,37.5599908,127.0217627
1035,신당동 850,37.5592169,127.0195121
1036,신당동 850,37.5592169,127.0195121
1037,신당동 844,37.5490174,127.0092737
1038,신당동 844,37.5490174,127.0092737
1039,신당동 844,37.5490174,127.0092737
1040,신당동 844,37.5490174,127.0092737
1041,신당동 852,37.5604603,127.0167373
1042,신당동 840,37.5599908,127.0217627
1043,신당동 851,37.5616384,127.0227191
1044,신당동 852,37.5604603,127.0167373
1045,신당동 844,37.5490174,127.0092737
1046,신당동 851,37.5616384,127.0227191
1047,신당동 844,37.5490174,127.0092737
1048,신당동 850,37.5592169,127.0195121
1049,신당동 842,37.5547727,127.0147033
1050,신당동 843,37.5581688,127.0179125
1051,흥인동 8,37.5677271,127.0163683
1052,흥인동 13-1,37.5668681,127.0171302
1053,흥인동 8,37.5677271,127.0163683
1054,황학동 2545,37.5709976,127.0214096
1055,황학동 819,37.5666030,127.0232618
1056,황학동 2545,37.5709976,127.0214096
1057,황학동 2545,37.5709976,127.0214096
1058,황학동 2545,37.5709976,127.0214096
1059,황학동 2545,37.5709976,127.0214096
1060,황학동 2523,37.5661872,127.0219150
1061,황학동 2545,37.5709976,127.0214096
1062,황학동 2545,37.5709976,127.0214096
1063,황학동 2545,37.5709976,127.0214096
1064,황학동 2545,37.5709976,127.0214096
1065,황학동 2523,37.5661872,127.0219150
1066,황학동 2545,37.5709976,127.0214096
1067,황학동 2545,37.5709976,127.0214096
1068,황학동 2545,37.5709976,127.0214096
1069,황학동 2545,37.5709976,127.0214096
1070,황학동 2545,37.5709976,127.0214096
1071,황학동 2545,37.5709976,127.0214096
1072,황학동 2523,37.5661872,127.0219150
1073,황학동 2545,37.5709976,127.0214096
1074,황학동 2545,37.5709976,127.0214096
1075,황학동 2545,37.5709976,127.0214096
1076,황학동 2545,37.5709976,127.0214096
1077,황학동 2523,37.5661872,127.0219150
1078,중림동 200,37.5581126,126.9653021
1079,중림동 355,37.5606415,126.9683425
1080,중림동 200,37.5581126,126.9653021
1081,중림동 200,37.5581126,126.9653021
1082,중림동 355,37.5606415,126.9683425
1083,중림동 200,37.5581126,126.9653021
1084,중림동 355,37.5606415,126.9683425
1085,중림동 355,37.5606415,126.9683425
1086,만리동1가 62-7,37.5550216,126.9672292
1087,만리동1가 62-7,37.5550216,126.9672292
1088,만리동1가 231,37.5558961,126.9669575
